,street_1,city,state,zip,sale_price,date,latitude,longitude
2182,125 CENTER RD,New Franklin,OH,44319,35500,2015-11-24,40.949349,-81.53863100000001
2183,169 CENTER RD,New Franklin,OH,44319,200000,2014-06-18,40.949490999999995,-81.540012
2184,8850 EDISON ST,Louisville,OH,44641,221000,2014-09-08,40.951245,-81.228499
2185,1155 CENTER RD,New Franklin,OH,44216,105000,2018-10-30,40.952465999999994,-81.575633
2186,870 CENTER RD,New Franklin,OH,44319,155000,2016-08-04,40.951342,-81.56585600000001
2187,11203 TRENTON RD NW,Uniontown,OH,44685,175800,2008-07-21,40.952465999999994,-81.385108
2188,5902 WOODWARD DR,New Franklin,OH,44319,108000,2011-11-15,40.951492,-81.562229
2189,13043 MARK PATH,Doylestown,OH,44230,102500,2010-12-08,40.953333,-81.667999
2190,12845 HAMETOWN RD,Doylestown,OH,44230,116900,2015-02-25,40.954275,-81.669155
2191,78 W CASTON RD,New Franklin,OH,44319,94500,2013-12-23,40.954336,-81.536197
2192,3011 HAMPTON ST NW,Uniontown,OH,44685,135000,2008-08-15,40.954484,-81.398579
2193,3313 PENROSE CIR NW,Uniontown,OH,44685,121300,2010-03-02,40.954704,-81.404314
2194,2559 ARBOR CT,Uniontown,OH,44685,240000,2015-07-17,40.953651,-81.438506
2195,3863 PARK RIDGE DR,Uniontown,OH,44685,236000,2005-09-29,40.953657,-81.428537
2196,393 E CASTON RD,Akron,OH,44319,128750,2006-10-10,40.953734999999995,-81.518188
2197,200 TONAWANDA TRL SW,Hartville,OH,44632,195000,2016-11-28,40.952472,-81.33618100000001
2198,310 SENECA TRL SW,Hartville,OH,44632,196000,2016-05-31,40.955054,-81.33865
2199,2450 WILMONT ST NW,Uniontown,OH,44685,185000,2016-09-01,40.952571,-81.387743
2200,87 HAWK RDG,Rittman,OH,44270,47000,2013-03-26,40.955323,-81.771387
2201,STEINER RD,Creston,OH,44217,321600,2012-02-09,40.95415,-81.91506
2202,12945 SHANK RD,Doylestown,OH,44230,125000,2008-10-10,40.95435,-81.65695
2203,3317 TOWNSEND ST NW,Uniontown,OH,44685,95000,2009-09-23,40.955999,-81.404441
2204,275 W CASTON RD,New Franklin,OH,44319,137000,2018-03-02,40.9549,-81.543235
2205,551 CREEKSIDE DR,Doylestown,OH,44230,92000,2018-06-25,40.956416,-81.691795
2206,5755 BROOKWOOD DR,New Franklin,OH,44319,155000,2017-07-11,40.95545,-81.55585699999999
2207,3977 GOLDEN WOOD WAY,Uniontown,OH,44685,208500,2013-12-16,40.955627,-81.480503
2208,11822 GEIB AVE NE,Hartville,OH,44632,127500,2006-07-20,40.95565,-81.34136099999999
2209,5726 FARVIEW DR,New Franklin,OH,44216,93000,2016-10-24,40.955723,-81.58619499999999
2210,12850 MARK PATH,Doylestown,OH,44230,155000,2007-07-06,40.956984000000006,-81.66762
2211,2329 FAIRCHILD CIR NW,Uniontown,OH,44685,186500,2013-04-23,40.955914,-81.38623299999999
2212,FRONT ST,Burbank,OH,44214,5700,2013-06-24,40.95701,-81.9963
2213,HARLEY DR,Burbank,OH,44214,68817,2014-01-06,40.95701,-81.9963
2214,STERLING RD,Burbank,OH,44214,15000,2008-12-05,40.95701,-81.9963
2215,DEKALB LN,Burbank,OH,44214,21000,2008-11-26,40.95701,-81.9963
2216,119 ODELLE DR,New Franklin,OH,44319,255000,2015-07-21,40.955057000000004,-81.53591
2217,12127 MILLY DR,Doylestown,OH,44230,129000,2006-05-25,40.955242999999996,-81.672103
2218,11580 HOLBROOK AVE NW,Uniontown,OH,44685,141000,2009-03-26,40.955405999999996,-81.399535
2219,2765 GRAYBILL RD,Uniontown,OH,44685,105000,2016-03-28,40.956627000000005,-81.431799
2220,702 VALLEY CREST DR,New Franklin,OH,44319,12000,2008-09-15,40.957607,-81.55832099999999
2221,4571 TIMOTHY DR,Akron,OH,44319,112000,2008-11-07,40.956741,-81.515191
2222,1820 LAKE CENTER ST NW,Uniontown,OH,44685,778000,2010-04-26,40.956789,-81.375148
2223,FRANCHESTER RD,Burbank,OH,44214,496263,2013-07-08,40.95701,-81.9963
2224,749 SYLVANIA DR,New Franklin,OH,44319,154000,2013-07-12,40.956593,-81.56085
2225,759 SYLVANIA DR,New Franklin,OH,44319,146900,2007-06-11,40.956603,-81.56109000000001
2226,8736 LYNN PARK ST NE,Alliance,OH,44601,143500,2015-06-26,40.957679999999996,-81.23034
2227,107 S TAMARACK RD,Akron,OH,44319,144000,2010-11-17,40.958156,-81.526209
2228,147 JEFFERSON ST E,Hartville,OH,44632,69900,2011-02-18,40.959523,-81.334738
2229,3125 BAUGHMAN RD,New Franklin,OH,44216,232000,2018-05-10,40.958188,-81.645476
2230,3889 MEADOW WOOD LN,Uniontown,OH,44685,312000,2018-12-27,40.958357,-81.47694200000001
2231,655 WOODLAND ST SW,Hartville,OH,44632,104700,2010-07-16,40.958363,-81.342139
2232,13111 OLLER RD,Creston,OH,44217,155000,2014-10-01,40.958645000000004,-81.923141
2233,12394 PORTAGE ST,Rittman,OH,44270,11000,2012-03-30,40.9599,-81.77935
2234,17785 LOIS WAY,Doylestown,OH,44230,148000,2017-05-16,40.959095,-81.66866800000001
2235,486 WAGLER AVE SW,Hartville,OH,44632,148000,2011-08-17,40.959512,-81.35481999999999
2236,SERFASS RD,Rittman,OH,44270,29000,2018-03-07,40.9599,-81.77935
2237,45 MEADOW RIDGE TRL,Doylestown,OH,44230,220000,2015-09-03,40.959613,-81.696122
2238,287 W STERLING RD,Burbank,OH,44214,339000,2017-03-24,40.958901000000004,-81.960161
2239,PERRYDALE ST NW,Uniontown,OH,44685,8000,2012-10-25,40.95994,-81.42493
2240,7366 EGYPT RD,Rittman,OH,44270,35000,2006-06-28,40.9599,-81.77935
2241,STERLING RD,Rittman,OH,44270,140000,2010-11-08,40.9599,-81.77935
2242,13021 MCCALLUM AVE NE,Alliance,OH,44601,170000,2013-09-16,40.960436,-81.172535
2243,11794 WALTON CIR NW,Uniontown,OH,44685,266900,2016-08-09,40.95994,-81.42493
2244,WRIGHT RD NW,Uniontown,OH,44685,150000,2016-04-08,40.95994,-81.42493
2245,5617 GROVE RD,New Franklin,OH,44216,39500,2013-07-01,40.961042,-81.591598
2246,866 SOMERBY CIR,Uniontown,OH,44685,352400,2014-08-18,40.95994,-81.42493
2247,7527 HEIFNER RD,Shiloh,OH,44878,26000,2016-04-08,40.961263,-82.543575
2248,970 BRIGANTINE AVE,Uniontown,OH,44685,503297,2014-07-28,40.95994,-81.42493
2249,2894 VISTA CT,Uniontown,OH,44685,349115,2016-12-20,40.95994,-81.42493
2250,4870 BARRYMORE AVE,New Franklin,OH,44319,40000,2013-03-25,40.961287,-81.542672
2251,3950 ROYAL LIVERPOOL,Uniontown,OH,44685,72000,2018-09-26,40.961366999999996,-81.436251
2252,3747 MASSILLON RD,Uniontown,OH,44685,540000,2011-08-02,40.96002,-81.46516700000001
2253,4006 TOWNHOUSE LN,Uniontown,OH,44685,136000,2018-08-01,40.960178000000006,-81.437714
2254,328 BELLE ST SW # 5,Hartville,OH,44632,47700,2018-12-03,40.961779,-81.33519799999999
2255,TIPPECANOE AVE NW,Uniontown,OH,44685,128000,2014-02-07,40.95994,-81.42493
2256,1123 WOODLAND ST SW,Hartville,OH,44632,135000,2014-07-29,40.960812,-81.352334
2257,11 BIRDIE DR,West Salem,OH,44287,148294,2006-07-21,40.960824,-82.105788
2258,4884 BARRYMORE AVE,New Franklin,OH,44319,169900,2018-11-21,40.961087,-81.542682
2259,3964 TOWNHOUSE LN # 20,Uniontown,OH,44685,103000,2017-08-18,40.961244,-81.437587
2260,2195 PRESTWICK DR,Uniontown,OH,44685,230000,2006-04-25,40.960691,-81.44055300000001
2261,723 ZELETTA DR,New Franklin,OH,44319,135000,2009-08-21,40.962272999999996,-81.555734
2262,490 HYMAN AVE,New Franklin,OH,44319,104000,2018-03-12,40.962957,-81.542812
2263,1165 JOHNS RD,New Franklin,OH,44216,93600,2013-11-27,40.96325,-81.567897
2264,515 HYMAN AVE,New Franklin,OH,44319,70000,2012-09-14,40.963257,-81.543324
2265,12225 MARKET AVE N,Hartville,OH,44632,62700,2018-09-13,40.963814,-81.355461
2266,THORN WAY,Doylestown,OH,44230,198000,2014-04-01,40.96257,-81.69074
2267,12161 KING CHURCH AVE NW,Uniontown,OH,44685,93900,2016-04-20,40.963844,-81.362984
2268,THORN WAY,Doylestown,OH,44230,198000,2014-04-01,40.96257,-81.69074
2269,456 E CLINTON ST,Doylestown,OH,44230,95000,2014-10-20,40.963971,-81.693058
2270,242 CARDINGTON LN,Burbank,OH,44214,47400,2006-08-15,40.964001,-81.959601
2271,13170 REEDER AVE NE,Alliance,OH,44601,120250,2019-05-03,40.962557000000004,-81.198121
2272,10804 COAL BANK RD,Doylestown,OH,44230,117000,2017-06-21,40.96257,-81.69074
2273,2468 MARLBOROUGH DR,Uniontown,OH,44685,154500,2006-06-28,40.963321,-81.434497
2274,107 SAMOA DR,Akron,OH,44319,475000,2008-06-02,40.963477000000005,-81.52962600000001
2275,936 MONTFORD CIR,Uniontown,OH,44685,315000,2008-03-07,40.963812,-81.489917
2276,13500 OVERTON RD,West Salem,OH,44287,175000,2009-04-08,40.963840999999995,-82.02484
2277,141 FRANKLIN DR,Doylestown,OH,44230,189000,2017-01-19,40.964698999999996,-81.69885
2278,3826 TWIN PINES DR,Uniontown,OH,44685,75500,2005-07-19,40.964763,-81.433228
2279,3616 AVANTI LN,Uniontown,OH,44685,285000,2018-05-21,40.962856,-81.454874
2280,3907 SHAWNEE ST NW,Uniontown,OH,44685,155000,2014-06-12,40.962876,-81.41574399999999
2281,2558 GLENSHIRE CIR,Uniontown,OH,44685,203000,2017-08-16,40.964311,-81.438106
2282,145 HUFFMAN AVE,Doylestown,OH,44230,87900,2015-04-02,40.965067,-81.69214699999999
2283,2437 ISLAND DR,Uniontown,OH,44685,46000,2012-08-27,40.965133,-81.435179
2284,1430 JOHNS RD,New Franklin,OH,44216,265000,2017-05-30,40.963307,-81.577513
2285,1705 RABER RD,Uniontown,OH,44685,80000,2018-10-30,40.96646,-81.461039
2286,108 HEMLOCK DR,Creston,OH,44217,160000,2006-10-27,40.964769,-81.911395
2287,191 S MAIN ST,West Salem,OH,44287,56667,2009-05-11,40.966712,-82.109378
2288,1253 LAUREN CREST ST SW,Hartville,OH,44632,67500,2017-09-11,40.964886,-81.35172800000001
2289,300 STERLING AVE,Rittman,OH,44270,59500,2018-08-01,40.966952,-81.78688100000001
2290,6330 PINTO DR,New Franklin,OH,44216,142000,2015-12-14,40.967063,-81.633112
2291,289 E MARION ST,Doylestown,OH,44230,73000,2007-09-13,40.967090999999996,-81.69219100000001
2292,13651 GARDENIA AVE NE,Hartville,OH,44632,76500,2012-05-02,40.967220000000005,-81.3032
2293,12212 BRIDGEMONT AVE NW,Uniontown,OH,44685,251000,2005-06-28,40.965666999999996,-81.392803
2294,1570 WISTERIA AVE SW,Hartville,OH,44632,197000,2008-06-04,40.966451,-81.362502
2295,6746 SPRUCE ST,Sterling,OH,44276,105000,2018-05-29,40.966505,-81.848477
2296,JEFFERSON ST E,Hartville,OH,44632,10000,2005-09-28,40.967220000000005,-81.3032
2297,3581 ELMHURST CIR,Uniontown,OH,44685,252343,2006-12-15,40.966834999999996,-81.439916
2298,13774 KAUFFMAN AVE,Sterling,OH,44276,96400,2013-05-24,40.967283,-81.847994
2299,200 S PORTAGE ST,Doylestown,OH,44230,25000,2013-12-20,40.966861,-81.699865
2300,12180 TITANO CIR NW,Uniontown,OH,44685,298500,2014-03-04,40.965012,-81.387866
2301,1263 VANDERHOOF RD,New Franklin,OH,44203,98000,2016-03-09,40.967401,-81.568023
2302,667 SOUTHWOOD DR,Uniontown,OH,44685,7000,2013-08-01,40.96744,-81.497275
2303,120 GANYARD ST,Rittman,OH,44270,34500,2007-02-01,40.967501,-81.786571
2304,319 ADELAIDE AVE SW,Hartville,OH,44632,246500,2015-10-01,40.965563,-81.35753000000001
2305,76 SALT ST,Rittman,OH,44270,61000,2012-11-07,40.967937,-81.779292
2306,77 S PORTAGE ST,Doylestown,OH,44230,25000,2018-01-02,40.968026,-81.698199
2307,5923 FAIRLAND RD,New Franklin,OH,44216,61500,2011-10-18,40.968042,-81.62096700000001
2308,1587 MEADOWSPRING CIR NW,Uniontown,OH,44685,235000,2010-08-31,40.968394,-81.369949
2309,3690 MYERSVILLE RD,Uniontown,OH,44685,157500,2010-10-18,40.967354,-81.422949
2310,12419 SAN MARINO AVE NW,Uniontown,OH,44685,46900,2006-05-30,40.968624,-81.389831
2311,2969 LONDONBURY ST NW,Uniontown,OH,44685,360000,2018-09-28,40.967043,-81.39713
2312,111 S MAIN ST,Rittman,OH,44270,62000,2016-10-21,40.969068,-81.782049
2313,473 CHURCH ST,Doylestown,OH,44230,120800,2017-10-02,40.967676000000004,-81.688544
2314,3650 ELMHURST CIR,Uniontown,OH,44685,258359,2006-07-21,40.967913,-81.439875
2315,3068 GRILL RD,New Franklin,OH,44216,72000,2015-04-17,40.969578000000006,-81.634505
2316,13504 GOPP AVE NE,Hartville,OH,44632,239900,2006-10-06,40.968515999999994,-81.270128
2317,43 SALT CT,Rittman,OH,44270,29000,2006-04-24,40.968627000000005,-81.780293
2318,112 S HICKIN ST,Rittman,OH,44270,106000,2017-08-09,40.967566999999995,-81.794391
2319,90 OLDS AVE,Rittman,OH,44270,154900,2007-10-12,40.967569,-81.793157
2320,4170 COTTAGE GROVE RD,Uniontown,OH,44685,140000,2015-11-25,40.967620000000004,-81.513171
2321,263 W BUCKEYE ST,West Salem,OH,44287,150000,2013-07-18,40.967653000000006,-82.11585
2322,1221 W MAPLE ST,Hartville,OH,44632,414000,2013-05-09,40.969404,-81.35282600000001
2323,3200 TURTLE BAY CIR,Uniontown,OH,44685,178050,2009-05-29,40.969415000000005,-81.423772
2324,100 WOODLAND AVE,Rittman,OH,44270,115900,2006-12-26,40.969467,-81.790038
2325,3094 BEAR HOLLOW RD,Uniontown,OH,44685,224000,2015-05-20,40.968906,-81.421675
2326,66 S HICKIN ST,Rittman,OH,44270,90000,2009-04-27,40.970875,-81.794457
2327,747 SEPTEMBER DR,Uniontown,OH,44685,126000,2012-09-14,40.971007,-81.494493
2328,3659 MAYFAIR RD,Uniontown,OH,44685,145000,2007-12-05,40.969596,-81.43600500000001
2329,12700 BIXLER AVE NE,Hartville,OH,44632,7300000,2013-04-26,40.96976,-81.349198
2330,113 FREDERICK ST,Doylestown,OH,44230,89900,2010-05-20,40.971168,-81.691585
2331,28 S 3RD ST,Rittman,OH,44270,87500,2006-09-28,40.97144,-81.786316
2332,132 N PORTAGE ST,Doylestown,OH,44230,400000,2010-04-06,40.970153,-81.696371
2333,148 W MARION ST,Doylestown,OH,44230,118000,2018-10-03,40.970907000000004,-81.698139
2334,95 S 2ND ST,Rittman,OH,44270,76700,2016-04-22,40.972,-81.785354
2335,590 WOODHAVEN DR,Uniontown,OH,44685,111000,2011-07-19,40.970555,-81.500079
2336,68 W MARION ST,Doylestown,OH,44230,120000,2008-09-26,40.97063,-81.69769000000001
2337,5838 FAIRLAND RD,New Franklin,OH,44216,164000,2013-11-15,40.970729,-81.621201
2338,27 S METZGER AVE,Rittman,OH,44270,117000,2015-04-17,40.971703999999995,-81.793644
2339,2814 LAKEVIEW DR,Uniontown,OH,44685,61000,2006-10-18,40.972617,-81.42153499999999
2340,3391 MILLER PARK RD,Akron,OH,44312,650000,2014-12-29,40.971727,-81.468251
2341,444 HIGH ST,Doylestown,OH,44230,51000,2009-04-22,40.972783,-81.691409
2342,6120 KUNGLE RD,New Franklin,OH,44216,150000,2018-12-05,40.971812,-81.638378
2343,43 SIOUX DR,Rittman,OH,44270,186000,2007-06-29,40.972994,-81.80117299999999
2344,3368 LULLABY LN,New Franklin,OH,44216,75000,2018-07-25,40.973017,-81.646141
2345,670 SUMMIT ST,Doylestown,OH,44230,72000,2009-09-23,40.973033,-81.687816
2346,3375 MOLLY DR,Akron,OH,44312,79000,2018-01-25,40.972057,-81.479709
2347,22 BAUMAN ST,Rittman,OH,44270,142750,2006-11-13,40.971435,-81.79061899999999
2348,2862 LAKEVIEW DR,Uniontown,OH,44685,12000,2015-05-22,40.973428999999996,-81.42054
2349,13897 ALLISON DR,Doylestown,OH,44230,106500,2015-10-02,40.971647999999995,-81.67528
2350,14196 HATFIELD RD,Rittman,OH,44270,125000,2007-08-29,40.971649,-81.744054
2351,65 N 4TH ST,Rittman,OH,44270,94000,2006-06-15,40.97361,-81.78808000000001
2352,5738 FAIRLAND RD,New Franklin,OH,44216,61500,2009-04-07,40.973634000000004,-81.621095
2353,14311 KAUFFMAN AVE,Sterling,OH,44276,50560,2008-01-31,40.973639,-81.851865
2354,57 E BUCKEYE ST,West Salem,OH,44287,72900,2005-03-03,40.973684999999996,-82.108198
2355,145 E OHIO AVE,Rittman,OH,44270,535000,2005-11-14,40.973038,-81.776351
2356,71 CHEYENNE DR,Rittman,OH,44270,194100,2017-05-31,40.973132,-81.799811
2357,209 CLOVER ST,Rittman,OH,44270,50000,2018-08-15,40.973833,-81.787617
2358,6143 S OVAL RD,New Franklin,OH,44216,132000,2012-02-03,40.973159,-81.634889
2359,84 CHIPPEWA TRL,Rittman,OH,44270,35000,2007-03-28,40.973878000000006,-81.80005200000001
2360,2546 EMMONS DR,New Franklin,OH,44216,156000,2007-08-07,40.972407000000004,-81.616313
2361,95 PARISETTE LN,Akron,OH,44319,229000,2019-04-30,40.972415000000005,-81.525276
2362,4554 LAHM DR,New Franklin,OH,44319,225000,2006-07-28,40.972417,-81.537908
2363,64 SHELDON ST,Rittman,OH,44270,120100,2013-12-13,40.973659000000005,-81.782358
2364,5877 SERENADE DR,New Franklin,OH,44216,66000,2019-03-22,40.974426,-81.641087
2365,3300 MASSILLON RD,Akron,OH,44312,873790,2018-06-13,40.973757,-81.464831
2366,124 MYERS ST,Creston,OH,44217,61000,2012-07-17,40.974764,-81.904701
2367,120 N 3RD ST,Rittman,OH,44270,125000,2018-06-04,40.973490999999996,-81.786373
2368,73 BACK ST,West Salem,OH,44287,20500,2007-02-02,40.97363,-82.110602
2369,562 MARINA DR,New Franklin,OH,44319,7318,2018-01-12,40.975387,-81.54310799999999
2370,161 E BUCKEYE ST,West Salem,OH,44287,85000,2010-11-18,40.975566,-82.105452
2371,1310 NOBLE RD E,Shiloh,OH,44878,12000,2009-12-08,40.9756,-82.465367
2372,13185 LAKE AVE NE,Hartville,OH,44632,274900,2008-10-28,40.974538,-81.33511999999999
2373,114 N MAIN ST,West Salem,OH,44287,75500,2005-02-10,40.975741,-82.109891
2374,1718 BRITTON RD,Creston,OH,44217,340000,2016-08-19,40.974569,-81.929048
2375,1862 EDISON ST NW,Uniontown,OH,44685,150000,2005-08-15,40.974605,-81.37472199999999
2376,3300 PINE ST NW,Uniontown,OH,44685,129000,2013-10-30,40.974717999999996,-81.403237
2377,1800 SPOTSWOOD ST NW,Uniontown,OH,44685,128700,2011-08-22,40.976593,-81.373652
2378,2280 EDISON ST NW,Uniontown,OH,44685,144000,2017-10-20,40.976607,-81.383199
2379,99 WARREN ST,Rittman,OH,44270,104500,2010-03-31,40.974129,-81.796062
2380,4660 DUSTYS RD,New Franklin,OH,44319,605000,2013-10-24,40.975588,-81.546276
2381,17 TAYLOR AVE,West Salem,OH,44287,128000,2018-03-26,40.975984999999994,-82.103585
2382,444 GATES ST,Doylestown,OH,44230,101000,2007-10-17,40.976343,-81.696064
2383,3234 NORTHDALE ST NW,Uniontown,OH,44685,161000,2013-05-03,40.976812,-81.40106
2384,221 HILLTOP DR,Doylestown,OH,44230,159000,2018-07-13,40.976967,-81.69150400000001
2385,375 W SUNSET DR,Rittman,OH,44270,145000,2011-08-12,40.977744,-81.795407
2386,3230 LAURELRIDGE ST NW,Uniontown,OH,44685,180000,2017-04-28,40.978065,-81.40137299999999
2387,12898 WILLIAMSBURG AVE NW,Uniontown,OH,44685,210000,2007-07-06,40.976969,-81.374377
2388,43 FAIRLAWN AVE,Rittman,OH,44270,65000,2012-10-25,40.978196000000004,-81.78295200000001
2389,25 LINCOLN DR,Rittman,OH,44270,90000,2018-09-21,40.978387,-81.787246
2390,209 INDUSTRIAL ST,Rittman,OH,44270,31000,2013-08-08,40.978439,-81.776619
2391,10689 PRICE ST NE,Alliance,OH,44601,97400,2015-05-01,40.978505,-81.186926
2392,1031 BLOSSOM DR,New Franklin,OH,44319,102000,2015-07-10,40.977270000000004,-81.561418
2393,14143 RAVENNA AVE NE,Alliance,OH,44601,180000,2016-06-22,40.976473,-81.250153
2394,1093 TWEED DR,New Franklin,OH,44319,47050,2015-02-05,40.978558,-81.560151
2395,756 REXTUR DR,New Franklin,OH,44319,201000,2010-09-23,40.977508,-81.54950699999999
2396,1154 COOKHILL CIR,Akron,OH,44312,164000,2016-03-17,40.978829,-81.481746
2397,2414 MOUNTAIN ASH DR,Akron,OH,44312,186500,2013-01-25,40.978083000000005,-81.43666400000001
2398,159 HOMAN DR,Doylestown,OH,44230,48800,2017-04-14,40.979084,-81.692217
2399,2764 VANDERHOOF RD,New Franklin,OH,44203,50900,2013-12-18,40.979085999999995,-81.61837
2400,213 N SENECA ST,Rittman,OH,44270,2700,2005-06-30,40.979295,-81.779044
2401,1065 ANDREWS ST NW,Hartville,OH,44632,136000,2017-07-25,40.978784000000005,-81.35959799999999
2402,13135 KAUFMAN AVE NW,Hartville,OH,44632,130200,2013-06-20,40.979456,-81.36826500000001
2403,14189 HAMETOWN RD,Doylestown,OH,44230,168000,2013-11-18,40.978852,-81.666508
2404,1147 COOKHILL CIR,Akron,OH,44312,166000,2005-05-31,40.978918,-81.481326
2405,3119 VANDERHOOF RD,New Franklin,OH,44216,77900,2016-09-23,40.979678,-81.630158
2406,33 MARY ST,Rittman,OH,44270,79900,2013-09-25,40.979777,-81.78505200000001
2407,1401 WATERVILLE CIR NW,Hartville,OH,44632,199900,2017-01-24,40.979964,-81.36630799999999
2408,3149 HELSTON AVE,Akron,OH,44312,270000,2007-08-07,40.980256,-81.47900200000001
2409,1850 WHITE CHAPEL CIR NW,Uniontown,OH,44685,185000,2007-07-02,40.980261,-81.374575
2410,2984 MASSILLON RD,Akron,OH,44312,64000,2005-10-25,40.980303,-81.464587
2411,1322 ANDREWS ST NW,Hartville,OH,44632,265430,2018-05-09,40.978653,-81.36466999999999
2412,14441 OSBORNE AVE NE,Alliance,OH,44601,42200,2007-05-03,40.980604,-81.231741
2413,302 INDUSTRIAL ST,Rittman,OH,44270,49500,2007-12-03,40.98107,-81.775738
2414,5810 KUNGLE RD,New Franklin,OH,44203,137500,2013-04-15,40.980295,-81.63798100000001
2415,62 W WEST SALEM RD,West Salem,OH,44287,185000,2007-10-23,40.979229,-82.107458
2416,3160 MAYFAIR RD,Akron,OH,44312,75000,2012-12-03,40.981479,-81.443996
2417,3033 BICKLEIGH CIR,Akron,OH,44312,255000,2014-12-18,40.979363,-81.474675
2418,388 CHESHIRE RD,Akron,OH,44319,205000,2019-04-11,40.979382,-81.509371
2419,3860 TALENT DR,Akron,OH,44319,145000,2017-12-08,40.981684,-81.522468
2420,4055 TARLTON AVE,New Franklin,OH,44319,95382,2018-10-30,40.981703,-81.535878
2421,13320 SARA AVE NW,Hartville,OH,44632,217900,2016-05-31,40.980734000000005,-81.35826999999999
2422,3720 SHIKELLAMY DR,Akron,OH,44319,130500,2011-12-28,40.980740999999995,-81.515641
2423,224 LOUISE ST,Rittman,OH,44270,133000,2007-05-04,40.980955,-81.790204
2424,4059 HOWLAND AVE,New Franklin,OH,44319,84000,2007-09-04,40.982114,-81.53813199999999
2425,1888 WHITE CHAPEL CIR NW,Uniontown,OH,44685,118000,2012-11-28,40.980469,-81.375381
2426,370 HILTY AVE,Rittman,OH,44270,150000,2019-04-23,40.981907,-81.795477
2427,2255 MAYLO PATH,Akron,OH,44312,115500,2013-07-22,40.982527000000005,-81.441722
2428,1389 MIDLAND AVE,New Franklin,OH,44203,284500,2014-07-17,40.981929,-81.574596
2429,13336 CROCUS AVE NW,Hartville,OH,44632,178800,2012-06-29,40.982015999999994,-81.365065
2430,12709 PRICE ST NE,Alliance,OH,44601,153000,2014-11-14,40.981564,-81.157135
2431,WOODSFIELD DR,Akron,OH,44319,95900,2014-09-17,40.982620000000004,-81.52979
2432,LAKEWAY ST,Akron,OH,44319,82500,2019-03-19,40.982620000000004,-81.52979
2433,230 MOORE RD,Akron,OH,44319,125000,2008-02-29,40.982504,-81.514119
2434,RHINE AVE,Akron,OH,44319,60500,2017-11-22,40.982620000000004,-81.52979
2435,S BENDER AVE,Akron,OH,44319,20000,2017-12-14,40.982620000000004,-81.52979
2436,2764 SUPERIOR DR,Uniontown,OH,44685,313175,2017-01-18,40.982389000000005,-81.42499699999999
2437,767 CALABOONE RD,Doylestown,OH,44230,225000,2014-09-10,40.982444,-81.685767
2438,350 OVERLOOK DR,Rittman,OH,44270,35000,2006-07-21,40.983578,-81.794731
2439,161 N ADAMS ST,Limaville,OH,44640,15500,2017-06-14,40.984168,-81.144852
2440,134 HAY ST,Creston,OH,44217,47000,2017-02-17,40.984362,-81.890559
